Artistname;RecordTitle;RecordType;Year;SongTitle
Damned;Music For Pleasure;LP;1977;Alone
Damned;Peel Session 1977-05-10;CD;1986;Sick Of Being Sick
Damned;Peel Session 1977-05-10;CD;1986;Stretcher Case
Damned;Peel Session 1977-05-10;CD;1986;Fan Club
Damned;Peel Session 1977-05-10;CD;1986;Feel The Pain
Damned;Strawberries;LP;1986;Dog
Damned;Strawberries;LP;1986;Under The Floor Again
Damned;Strawberries;LP;1986;Ignite
Damned;Strawberries;LP;1986;Generals
Damned;Strawberries;LP;1986;Pleasure And The Pain
Damned;Strawberries;LP;1986;Gun Fury
Damned;Strawberries;LP;1986;Bad Time For Bonzo
Damned;Strawberries;LP;1986;Don't Bother Me
Damned;Strawberries;LP;1986;Life Goes On
Damned;Strawberries;LP;1986;Dozen Girls
Damned;Strawberries;LP;1986;Stranger On The Town
Damned;The Light At The End Of The Tunnel;LP;1987;Shadow Of Love
Damned;The Light At The End Of The Tunnel;LP;1987;Nasty
Damned;The Light At The End Of The Tunnel;LP;1987;Eloise
Damned;The Light At The End Of The Tunnel;LP;1987;Trojans
Damned;The Light At The End Of The Tunnel;LP;1987;In Dulce Decorum
Damned;The Light At The End Of The Tunnel;LP;1987;History Of The World (Part 1)
Damned;The Light At The End Of The Tunnel;LP;1987;Feel The Pain
Damned;The Light At The End Of The Tunnel;LP;1987;Love Song
Damned;The Light At The End Of The Tunnel;LP;1987;Disco Man
Damned;The Light At The End Of The Tunnel;LP;1987;I Feel Alright
Damned;The Light At The End Of The Tunnel;LP;1987;Problem Child
Damned;The Light At The End Of The Tunnel;LP;1987;I Just Can't Be Happy Today
Damned;The Light At The End Of The Tunnel;LP;1987;Rabid (Over You) (CD Mix)
Damned;The Light At The End Of The Tunnel;LP;1987;Thanks For The Night (Rat Mix)
Damned;The Light At The End Of The Tunnel;LP;1987;New Rose
Damned;The Light At The End Of The Tunnel;LP;1987;Lovely Money
Damned;The Light At The End Of The Tunnel;LP;1987;Ignite
Damned;The Light At The End Of The Tunnel;LP;1987;Plan 9 Channel 7
Damned;The Light At The End Of The Tunnel;LP;1987;Grimly Fiendish (The Bad Trip Mix)
Damned;The Light At The End Of The Tunnel;LP;1987;Stranger On The Town
Damned;The Light At The End Of The Tunnel;LP;1987;Neat Neat Neat
Damned;The Light At The End Of The Tunnel;LP;1987;Alone Again Or
Damned;The Light At The End Of The Tunnel;LP;1987;Is It A Dream
Damned;The Light At The End Of The Tunnel;LP;1987;Smash It Up (Parts 1 & 2)
Damned;The Light At The End Of The Tunnel;LP;1987;Psychomania
Damned;The Light At The End Of The Tunnel;LP;1987;Anything
Dan Reed Network;Dan Reed Network;LP;1988;Resurrect
Dan Reed Network;Dan Reed Network;LP;1988;I'm So Sorry
Dan Reed Network;Dan Reed Network;LP;1988;Tamin' The Wild Nights
Dan Reed Network;Dan Reed Network;LP;1988;Forgot To Make Her Mine
Dan Reed Network;Dan Reed Network;LP;1988;Ritual
Dan Reed Network;Dan Reed Network;LP;1988;World Has A Heart Too
Dan Reed Network;Dan Reed Network;LP;1988;Halfway Around The World
Dan Reed Network;Dan Reed Network;LP;1988;Get To You
Dan Reed Network;Dan Reed Network;LP;1988;Rock You All Night Long
Dan Reed Network;Dan Reed Network;LP;1988;Baby Don't Fade
Dan Reed Network;Dan Reed Network;LP;1988;Human
Daniel Ash;Foolish Thing Desire;CD;1992;Foolish Thing Desire
Daniel Ash;Foolish Thing Desire;CD;1992;Bluebird
Daniel Ash;Foolish Thing Desire;CD;1992;Here She Comes
Daniel Ash;Foolish Thing Desire;CD;1992;Higher Than This
Daniel Ash;Foolish Thing Desire;CD;1992;Roll On
Daniel Ash;Foolish Thing Desire;CD;1992;Dream Machine
Daniel Ash;Foolish Thing Desire;CD;1992;Here She Comes Again
Daniel Ash;Foolish Thing Desire;CD;1992;Get Out Of Control
Daniel Ash;Foolish Thing Desire;CD;1992;Hedonist
Daniel Ash;Foolish Thing Desire;CD;1992;Void
Danzig;Danzig;CD;1988;Am I Demon
Danzig;Danzig;CD;1988;Soul On Fire
Danzig;Danzig;CD;1988;She Rides
Danzig;Danzig;CD;1988;Not Of This World
Danzig;Danzig;CD;1988;Possession
Danzig;Danzig;CD;1988;Twist Of Cain
Danzig;Danzig;CD;1988;Mother
Danzig;Danzig;CD;1988;Evil Thing
Danzig;Danzig;CD;1988;Hunter
Danzig;Danzig;CD;1988;End Of Time
Danzig;Danzig II - Lucifuge;LP;1990;Long Way Back From Hell
Danzig;Danzig II - Lucifuge;LP;1990;Killer Wolf
Danzig;Danzig II - Lucifuge;LP;1990;Tired Of Being Alive
Danzig;Danzig II - Lucifuge;LP;1990;Snakes Of Christ
Danzig;Danzig II - Lucifuge;LP;1990;Pain In The World
Danzig;Danzig II - Lucifuge;LP;1990;Girl
Danzig;Danzig II - Lucifuge;LP;1990;Blood And Tears
Danzig;Danzig II - Lucifuge;LP;1990;777
Danzig;Danzig II - Lucifuge;LP;1990;Devil's Plaything
Danzig;Danzig II - Lucifuge;LP;1990;I'm The One
Danzig;Danzig II - Lucifuge;LP;1990;Her Black Wings
Danzig;Danzig III - How The Gods Kill;CD;1992;How The Gods Kill
Danzig;Danzig III - How The Gods Kill;CD;1992;Heart Of The Devil
Danzig;Danzig III - How The Gods Kill;CD;1992;When The Dying Calls
Danzig;Danzig III - How The Gods Kill;CD;1992;Sistinas
Danzig;Danzig III - How The Gods Kill;CD;1992;Do You Wear The Mark
Danzig;Danzig III - How The Gods Kill;CD;1992;Dirty Black Summer
Danzig;Danzig III - How The Gods Kill;CD;1992;Left Hand Black
Danzig;Danzig III - How The Gods Kill;CD;1992;Anything
Danzig;Danzig III - How The Gods Kill;CD;1992;Godless
Danzig;Danzig III - How The Gods Kill;CD;1992;Bodies
Darling Buds;Hit The Ground (12");EP;1989;Hit The Ground
Darling Buds;Hit The Ground (12");EP;1989;Hit The Ground (12")"
Darling Buds;Hit The Ground (12");EP;1989;If I Said
Darling Buds;Hit The Ground (12");EP;1989;Pretty Girl
Darts;Everyone Plays Darts;LP;1978;My Friend's Wife
Darts;Everyone Plays Darts;LP;1978;Bones
Darts;Everyone Plays Darts;LP;1978;Late Last Night
Darts;Everyone Plays Darts;LP;1978;I Gotta Go Home
Darts;Everyone Plays Darts;LP;1978;Why I Cry
Darts;Everyone Plays Darts;LP;1978;My True Story
Darts;Everyone Plays Darts;LP;1978;Who's That Knocking?
Darts;Everyone Plays Darts;LP;1978;Hammy's Boogie
Darts;Everyone Plays Darts;LP;1978;Late For Work
Darts;Everyone Plays Darts;LP;1978;It's Raining
Darts;Everyone Plays Darts;LP;1978;Honey Love
Darts;Everyone Plays Darts;LP;1978;Boy From New York City
Darts;Everyone Plays Darts;LP;1978;Make It
Dave Clark Five;Greatest;LP;0;Do You Love Me
Dave Clark Five;Greatest;LP;0;Mullberry Bush
Dave Clark Five;Greatest;LP;0;Hurtin' Inside
Dave Clark Five;Greatest;LP;0;I Know You
Dave Clark Five;Greatest;LP;0;Try Too Hard
Dave Clark Five;Greatest;LP;0;Thinkng Of You Baby
Dave Clark Five;Greatest;LP;0;Glad All Over
Dave Clark Five;Greatest;LP;0;Bits And Pieces
Dave Clark Five;Greatest;LP;0;Wild Weekend
Dave Clark Five;Greatest;LP;0;Over And Over
Dave Clark Five;Greatest;LP;0;At The Scene
Dave Clark Five;Greatest;LP;0;I Like It Like That
Dave Clark Five;Greatest;LP;0;All Night Long
Dave Clark Five;Greatest;LP;0;Reelin' And Rockin'
Dave Edmunds;Born To Be With You (7");Single;1973;Born To Be With You
Dave Edmunds;Born To Be With You (7");Single;1973;Pick Axe Rag
Dave Edmunds;DE7;LP;1982;Other Guys Girls
Dave Edmunds;DE7;LP;1982;From Small Thing Big Things Come
Dave Edmunds;DE7;LP;1982;Me And The Boys
Dave Edmunds;DE7;LP;1982;Generation Rumble
Dave Edmunds;DE7;LP;1982;Warmed Over Kisses, Left Over Love
Dave Edmunds;DE7;LP;1982;Deep In the Heart Of Texas
Dave Edmunds;DE7;LP;1982;Louisiana Man
Dave Edmunds;DE7;LP;1982;Paula Meet Jeanne
Dave Edmunds;DE7;LP;1982;One More Night
Dave Edmunds;DE7;LP;1982;Dear Dad
Dave Edmunds;DE7;LP;1982;Bail You Out
Dave Edmunds;Girls Talk (7");Single;1979;Bad Is Bad
Dave Edmunds;Girls Talk (7");Single;1979;Girls Talk
Dave Edmunds;Need A Shot Of Rhythm And Blues (7");Single;1975;Let It Be Me
Dave Edmunds;Need A Shot Of Rhythm And Blues (7");Single;1975;Need A Shot Of Rhythm And Blues
Dave Edmunds;Repeat When Necessary;LP;1979;Crawling From The Wreckage
Dave Edmunds;Repeat When Necessary;LP;1979;Take Me For A Little While
Dave Edmunds;Repeat When Necessary;LP;1979;Goodbye Mr. Good Guy
Dave Edmunds;Repeat When Necessary;LP;1979;We Were Both Wrong
Dave Edmunds;Repeat When Necessary;LP;1979;Blakc Lagoon
Dave Edmunds;Repeat When Necessary;LP;1979;Bad Is Bad
Dave Edmunds;Repeat When Necessary;LP;1979;Girls Talk
Dave Edmunds;Repeat When Necessary;LP;1979;Dynamite
Dave Edmunds;Repeat When Necessary;LP;1979;Queen Of Hearts
Dave Edmunds;Repeat When Necessary;LP;1979;Home IN My Hand
Dave Edmunds;Repeat When Necessary;LP;1979;Sweet Little Lisa
Dave Edmunds;Tracks On Wax 4;LP;1978;Deborah
Dave Edmunds;Tracks On Wax 4;LP;1978;Trouble Boys
Dave Edmunds;Tracks On Wax 4;LP;1978;Never Been In Love
Dave Edmunds;Tracks On Wax 4;LP;1978;Not A Woman, Not A Child
Dave Edmunds;Tracks On Wax 4;LP;1978;Television
Dave Edmunds;Tracks On Wax 4;LP;1978;What Looks Best On You
Dave Edmunds;Tracks On Wax 4;LP;1978;Readers Wives
Dave Edmunds;Tracks On Wax 4;LP;1978;Thread Your Needle
Dave Edmunds;Tracks On Wax 4;LP;1978;A.I. On The Jukebox
Dave Edmunds;Tracks On Wax 4;LP;1978;It's My Own Business
Dave Edmunds;Tracks On Wax 4;LP;1978;Heart Of The City
Dave Edmunds;Twangin...;LP;1981;Cheap Talk, Patter And Jive
Dave Edmunds;Twangin...;LP;1981;Three Time Loser
Dave Edmunds;Twangin...;LP;1981;Almost Saturday Night
Dave Edmunds;Twangin...;LP;1981;You'll Never Get Me Up
Dave Edmunds;Twangin...;LP;1981;I'm Only Human
Dave Edmunds;Twangin...;LP;1981;It's Been So Long
Dave Edmunds;Twangin...;LP;1981;Singin' The Blues
Dave Edmunds;Twangin...;LP;1981;(I'm Gonna Start) Living Again If It Kills Me
Dave Edmunds;Twangin...;LP;1981;Race Is On
Dave Edmunds;Twangin...;LP;1981;Baby Let's Play House
Dave Edmunds;Twangin...;LP;1981;Something Happens
David Bowie;Aladdin Sane;LP;1973;Jean Genie
David Bowie;Aladdin Sane;LP;1973;Let's Spend The Night Together
David Bowie;Aladdin Sane;LP;1973;Aladdin Sane (1913-1938-197?)
David Bowie;Aladdin Sane;LP;1973;Time
David Bowie;Aladdin Sane;LP;1973;Watch That Man
David Bowie;Aladdin Sane;LP;1973;Lady Grinning Soul
David Bowie;Aladdin Sane;LP;1973;Panic In Detroit
David Bowie;Aladdin Sane;LP;1973;Cracked Actor
David Bowie;Aladdin Sane;LP;1973;Drive-In Saturday
David Bowie;Aladdin Sane;LP;1973;Prettiest Star
David Bowie;Best Of;LP;1980;Starman
David Bowie;Best Of;LP;1980;Sorrow
David Bowie;Best Of;LP;1980;TVC 15
David Bowie;Best Of;LP;1980;John, I'm Only Dancing
David Bowie;Best Of;LP;1980;Breaking Glass
David Bowie;Best Of;LP;1980;Space Oddity
David Bowie;Best Of;LP;1980;Diamond Dogs
David Bowie;Best Of;LP;1980;Young Americans
David Bowie;Best Of;LP;1980;Fame
David Bowie;Best Of;LP;1980;Golden Years
David Bowie;Best Of;LP;1980;Rock'n'Roll Suicide
David Bowie;Best Of;LP;1980;Life On Mars
David Bowie;Best Of;LP;1980;Jean Genie
David Bowie;Best Of;LP;1980;Boys Keep Swinging
David Bowie;Best Of;LP;1980;Sound And Vision
David Bowie;Best Of;LP;1980;Heroes
David Bowie;China Girl (7");Single;1983;China Girl
David Bowie;China Girl (7");Single;1983;Shake It
David Bowie;Diamond Dogs;LP;1974;We Are The Dead
David Bowie;Diamond Dogs;LP;1974;Future Legend
David Bowie;Diamond Dogs;LP;1974;Sweet Thing
David Bowie;Diamond Dogs;LP;1974;Big Brother
David Bowie;Diamond Dogs;LP;1974;1984
David Bowie;Diamond Dogs;LP;1974;Diamond Dogs
David Bowie;Diamond Dogs;LP;1974;Rock'n'Roll With Me
David Bowie;Diamond Dogs;LP;1974;Chant Of Ever Circling Skeletal Family
David Bowie;Diamond Dogs;LP;1974;Rebel Rebel
David Bowie;Diamond Dogs;LP;1974;Sweet Thing (Reprise)
David Bowie;Diamond Dogs;LP;1974;Candidate
David Bowie;Heroes;LP;1977;Joe The Lion
David Bowie;Heroes;LP;1977;Heroes
David Bowie;Heroes;LP;1977;Sons Of The Silent Age
David Bowie;Heroes;LP;1977;Blackout
David Bowie;Heroes;LP;1977;V-2 Schneider
David Bowie;Heroes;LP;1977;Sense Of Doubt
David Bowie;Heroes;LP;1977;Moss Garden
David Bowie;Heroes;LP;1977;Neuköln
David Bowie;Heroes;LP;1977;Secret Life Of Arabia
David Bowie;Heroes;LP;1977;Beauty And The Beast
David Bowie;Hunky Dory;LP;1971;Eight Line Poem
David Bowie;Hunky Dory;LP;1971;Kooks
David Bowie;Hunky Dory;LP;1971;Changes
David Bowie;Hunky Dory;LP;1971;Quicksand
David Bowie;Hunky Dory;LP;1971;Song For Bob Dylan
David Bowie;Hunky Dory;LP;1971;Oh! You Pretty Things
David Bowie;Hunky Dory;LP;1971;Fill Your Heart
David Bowie;Hunky Dory;LP;1971;Andy Warhol
David Bowie;Hunky Dory;LP;1971;Queen Bitch
David Bowie;Hunky Dory;LP;1971;Bewlay Brothers
David Bowie;Hunky Dory;LP;1971;Life On Mars?
David Bowie;Images;LP;1973;London Boys
David Bowie;Images;LP;1973;Come And Buy My Toys
David Bowie;Images;LP;1973;Join The Gang
David Bowie;Images;LP;1973;She's Got Medals
David Bowie;Images;LP;1973;When I Live My Dream
David Bowie;Images;LP;1973;Please Mr. Gravedigger
David Bowie;Images;LP;1973;Silly Boy Blue
David Bowie;Images;LP;1973;We Are Hungry Men
David Bowie;Images;LP;1973;Uncle Arthur
David Bowie;Images;LP;1973;Did You Ever Have A Dream
David Bowie;Images;LP;1973;Gospel According To Tony Day
David Bowie;Images;LP;1973;There Is A Happy Land (Where Only Children Go)
David Bowie;Images;LP;1973;Love You Till Tuesday
David Bowie;Images;LP;1973;Sell Me A Coat
David Bowie;Images;LP;1973;Maid Of Bond Street
David Bowie;Images;LP;1973;Rubber Band
David Bowie;Images;LP;1973;Laughing Gnome
David Bowie;Images;LP;1973;Let Me Sleep Beside You
David Bowie;Images;LP;1973;In The Heart Of The Morning
David Bowie;Images;LP;1973;Karma Man
David Bowie;Images;LP;1973;Little Bombadier
David Bowie;Lodger;LP;1979;Yassassin
David Bowie;Lodger;LP;1979;D.J.
David Bowie;Lodger;LP;1979;Boys Keep Swinging
David Bowie;Lodger;LP;1979;Red Money
David Bowie;Lodger;LP;1979;Red Sails
David Bowie;Lodger;LP;1979;Move On
David Bowie;Lodger;LP;1979;Repetition
David Bowie;Lodger;LP;1979;Look Back In Anger
David Bowie;Lodger;LP;1979;Fantastic Voyage
David Bowie;Lodger;LP;1979;African Night Flight
David Bowie;Low;LP;1977;Subterraneans
David Bowie;Low;LP;1977;What In The World
David Bowie;Low;LP;1977;Warszawa
David Bowie;Low;LP;1977;Sound And Vision
David Bowie;Low;LP;1977;Art Decade
David Bowie;Low;LP;1977;Always Crashing In The Same Car
David Bowie;Low;LP;1977;Be My Wife
David Bowie;Low;LP;1977;A New Career In A New Town
David Bowie;Low;LP;1977;Speed Of Life
David Bowie;Low;LP;1977;Weeping Wall
David Bowie;Low;LP;1977;Breaking Glass
David Bowie;Pinups;LP;1973;Here Comes The Night
David Bowie;Pinups;LP;1973;Where Have All The Good Times Gone!
David Bowie;Pinups;LP;1973;Rosalyn
David Bowie;Pinups;LP;1973;Anyway Anyhow Anywhere
David Bowie;Pinups;LP;1973;Shapes Of Things
David Bowie;Pinups;LP;1973;Friday On My Mind
David Bowie;Pinups;LP;1973;Sorrow
David Bowie;Pinups;LP;1973;I Wish You Would
David Bowie;Pinups;LP;1973;See Emily Play
David Bowie;Pinups;LP;1973;Everything's Alright
David Bowie;Pinups;LP;1973;I Can't Explain
David Bowie;Pinups;LP;1973;Don't Bring Me Down
David Bowie;Rare;LP;1982;'Round And 'Round
David Bowie;Rare;LP;1982;Velvet Goldmine
David Bowie;Rare;LP;1982;Young Americans
David Bowie;Rare;LP;1982;Helden
David Bowie;Rare;LP;1982;John, I'm Only Dancing (Again)
David Bowie;Rare;LP;1982;Panic In Detroit
David Bowie;Rare;LP;1982;Crystal Japan (Instrumental)
David Bowie;Rare;LP;1982;Amsterdam
David Bowie;Rare;LP;1982;Ragazzo Solo, Ragazza Sola
David Bowie;Rare;LP;1982;Moon Of Alabama
David Bowie;Rare;LP;1982;Holy Holy
David Bowie;Scary Monsters;LP;1980;Kingdom Come
David Bowie;Scary Monsters;LP;1980;It's No Game (Part 2)
David Bowie;Scary Monsters;LP;1980;Because You're Young
David Bowie;Scary Monsters;LP;1980;It's No Game (Part 1)
David Bowie;Scary Monsters;LP;1980;Scream Like A Baby
David Bowie;Scary Monsters;LP;1980;Teenage Wildlife
David Bowie;Scary Monsters;LP;1980;Fashion
David Bowie;Scary Monsters;LP;1980;Ashes To Ashes
David Bowie;Scary Monsters;LP;1980;Scary Monsters (And Super-Creeps)
David Bowie;Scary Monsters;LP;1980;Up The Hill Backwards
David Bowie;Space Oddity;LP;1969;Memory Of A Free Festival
David Bowie;Space Oddity;LP;1969;Space Oddity
David Bowie;Space Oddity;LP;1969;Unwashed And Womewhat Slightly Dazed
David Bowie;Space Oddity;LP;1969;Letter To Hermione
David Bowie;Space Oddity;LP;1969;Cygnet Committee
David Bowie;Space Oddity;LP;1969;Janine
David Bowie;Space Oddity;LP;1969;An Occasional Dream
David Bowie;Space Oddity;LP;1969;God Knows I'm Good
David Bowie;Space Oddity;LP;1969;Wild Eyed Boy From Freecloud
David Bowie;The Man Who Sold The World;LP;1970;Black Country Rock
David Bowie;The Man Who Sold The World;LP;1970;Supermen
David Bowie;The Man Who Sold The World;LP;1970;Man Who Sold The World
David Bowie;The Man Who Sold The World;LP;1970;Width Of A Circle
David Bowie;The Man Who Sold The World;LP;1970;Saviour Machine
David Bowie;The Man Who Sold The World;LP;1970;Running Gun Blues
David Bowie;The Man Who Sold The World;LP;1970;After All
David Bowie;The Man Who Sold The World;LP;1970;All The Madmen
David Bowie;The Man Who Sold The World;LP;1970;She Shook Me Cold
David Bowie;The Rise And Fall Of Ziggy Stardust;LP;1972;Moonage Daydream
David Bowie;The Rise And Fall Of Ziggy Stardust;LP;1972;Lady Stardust
David Bowie;The Rise And Fall Of Ziggy Stardust;LP;1972;Starman
David Bowie;The Rise And Fall Of Ziggy Stardust;LP;1972;Star
David Bowie;The Rise And Fall Of Ziggy Stardust;LP;1972;Hang On To Yourself
David Bowie;The Rise And Fall Of Ziggy Stardust;LP;1972;Ziggy Stardust
David Bowie;The Rise And Fall Of Ziggy Stardust;LP;1972;Suffragette City
David Bowie;The Rise And Fall Of Ziggy Stardust;LP;1972;Five Years
David Bowie;The Rise And Fall Of Ziggy Stardust;LP;1972;Soul Love
David Bowie;The Rise And Fall Of Ziggy Stardust;LP;1972;It Ain't Easy
David Bowie;The Rise And Fall Of Ziggy Stardust;LP;1972;Rock'n'Roll Suicide
David Cassidy;Home Is Where The Heart Is;LP;1976;Goodbye Blues
David Cassidy;Home Is Where The Heart Is;LP;1976;Take This Heart
David Cassidy;Home Is Where The Heart Is;LP;1976;Damned If This Ain't Love
David Cassidy;Home Is Where The Heart Is;LP;1976;January
David Cassidy;Home Is Where The Heart Is;LP;1976;A Fool In Love
David Cassidy;Home Is Where The Heart Is;LP;1976;Tomorrow
David Cassidy;Home Is Where The Heart Is;LP;1976;Run And Hide
David Cassidy;Home Is Where The Heart Is;LP;1976;On Fire
David Cassidy;Home Is Where The Heart Is;LP;1976;Bedtime
David Cassidy;Home Is Where The Heart Is;LP;1976;Breakin' Down Again
David Dundas;Jeans On (7");Single;1976;Jeans On
David Dundas;Jeans On (7");Single;1976;Sleepy Serena
David Essex;Be-Bop The Future;LP;1981;Magician
David Essex;Be-Bop The Future;LP;1981;Totally Secure
David Essex;Be-Bop The Future;LP;1981;Showgirls
David Essex;Be-Bop The Future;LP;1981;Sunday Papers
David Essex;Be-Bop The Future;LP;1981;Sunshine Girl
David Essex;Be-Bop The Future;LP;1981;Pick Up The Future
David Essex;Be-Bop The Future;LP;1981;Silly Little Baby Running
David Essex;Be-Bop The Future;LP;1981;Life Support System
David Essex;Be-Bop The Future;LP;1981;Be Bop A Lula
David Essex;Be-Bop The Future;LP;1981;Politician
David Essex;Mutiny!;LP;1985;I'll Go No More A-Roving
David Essex;Mutiny!;LP;1985;Bligh's Speech
David Essex;Mutiny!;LP;1985;Will You Come Back
David Essex;Mutiny!;LP;1985;Falling Angels Riding
David Essex;Mutiny!;LP;1985;Hell
David Essex;Mutiny!;LP;1985;Breadfruit
David Essex;Mutiny!;LP;1985;Prologue
David Essex;Mutiny!;LP;1985;Welcome
David Essex;Mutiny!;LP;1985;New World
David Essex;Mutiny!;LP;1985;Friends
David Essex;Mutiny!;LP;1985;Storm
David Essex;Mutiny!;LP;1985;Failed Cape Horn
David Essex;Mutiny!;LP;1985;Freedom
David Essex;Mutiny!;LP;1985;Lash
David Essex;Mutiny!;LP;1985;Wardance
David Essex;Mutiny!;LP;1985;Tahity
David Essex;Mutiny!;LP;1985;Saucy Sal
David Essex;Out On The Street;LP;1976;Let The Fool Live
David Essex;Out On The Street;LP;1976;City Lights
David Essex;Out On The Street;LP;1976;Ooh, Love
David Essex;Out On The Street;LP;1976;Coming Home
David Essex;Out On The Street;LP;1976;Run With The Pack
David Essex;Out On The Street;LP;1976;Just Wanna Dance
David Essex;Out On The Street;LP;1976;Out On The Street
David Essex;Out On The Street;LP;1976;Thank You Very Much
David Lindley And El Rayo-X;El Rayo Live;LP;1983;Rag Bag
David Lindley And El Rayo-X;El Rayo Live;LP;1983;Talk To The Lawyer
David Lindley And El Rayo-X;El Rayo Live;LP;1983;Spodie
David Lindley And El Rayo-X;El Rayo Live;LP;1983;Turning Point
David Lindley And El Rayo-X;El Rayo Live;LP;1983;Mercury Blues
David Lindley And El Rayo-X;El Rayo Live;LP;1983;Wooly Bully
David Lindley And El Rayo-X;El Rayo X;LP;1981;Pay The Man
David Lindley And El Rayo-X;El Rayo X;LP;1981;Your Old Lady
David Lindley And El Rayo-X;El Rayo X;LP;1981;Mercury Blues
David Lindley And El Rayo-X;El Rayo X;LP;1981;Quarter Of A Man
David Lindley And El Rayo-X;El Rayo X;LP;1981;Bye Bye Love
David Lindley And El Rayo-X;El Rayo X;LP;1981;Ain't No Way
David Lindley And El Rayo-X;El Rayo X;LP;1981;Twist And Shout
David Lindley And El Rayo-X;El Rayo X;LP;1981;El Rayo-X
David Lindley And El Rayo-X;El Rayo X;LP;1981;Don't Look Back
David Lindley And El Rayo-X;El Rayo X;LP;1981;Petit Fleur
David Lindley And El Rayo-X;El Rayo X;LP;1981;Tu-Ber-Cu-Lucas And The Sinus Blues
David Lindley And El Rayo-X;El Rayo X;LP;1981;She Took Off My Romeos
David Lindley And El Rayo-X;Win This Record;LP;1982;Brother John
David Lindley And El Rayo-X;Win This Record;LP;1982;Turning Point
David Lindley And El Rayo-X;Win This Record;LP;1982;Rock It With I
David Lindley And El Rayo-X;Win This Record;LP;1982;Make It On Time
David Lindley And El Rayo-X;Win This Record;LP;1982;Look So Good
David Lindley And El Rayo-X;Win This Record;LP;1982;Something's Got A Hold On Me
David Lindley And El Rayo-X;Win This Record;LP;1982;Talk To The Lawyer
David Lindley And El Rayo-X;Win This Record;LP;1982;Ram-A-Lamb-A-Man
David Lindley And El Rayo-X;Win This Record;LP;1982;Premature
David Lindley And El Rayo-X;Win This Record;LP;1982;Spodie
Bee Gees;Saturday Night Fever;LP;1977;Mahattan Skyline
Bee Gees;Saturday Night Fever;LP;1977;Night On Disco Mountain
Bee Gees;Saturday Night Fever;LP;1977;Salsation
Davitt Sigerson;Falling In Love Again;LP;1984;Activate
Davitt Sigerson;Falling In Love Again;LP;1984;Divorce
Davitt Sigerson;Falling In Love Again;LP;1984;Another Day, Another Doll
Davitt Sigerson;Falling In Love Again;LP;1984;Over And Over
Davitt Sigerson;Falling In Love Again;LP;1984;Jones
Davitt Sigerson;Falling In Love Again;LP;1984;Danish Modern
Davitt Sigerson;Falling In Love Again;LP;1984;Half Life
Davitt Sigerson;Falling In Love Again;LP;1984;Once You've Been There
